epoch,batch,total_loss,recon_loss,kl_loss,class_loss,class_acc
1,140,nan,1.7412109375,nan,0.0
1,141,nan,3.689453125,nan,0.0
1,142,nan,4.16015625,nan,0.0
1,143,nan,7.19921875,nan,0.0
1,144,nan,3.142578125,nan,0.0
1,145,nan,5.0625,nan,0.0
1,146,nan,3.173828125,nan,0.0
1,147,nan,4.2109375,nan,0.0
1,148,nan,2.91015625,nan,0.0
1,149,nan,3.947265625,nan,0.0
1,150,nan,7.87890625,nan,0.0
1,151,nan,8.8125,nan,0.0
1,152,nan,6.33984375,nan,0.0
1,153,nan,2.66796875,nan,0.0
1,154,nan,8.46875,nan,0.0
1,155,nan,6.59765625,nan,0.0
1,156,nan,7.45703125,nan,0.0
1,157,nan,4.35546875,nan,0.0
1,158,nan,10.046875,nan,0.0
1,159,nan,8.4921875,nan,0.0
1,160,nan,3.7265625,nan,0.0
1,161,nan,7.046875,nan,0.0
1,162,nan,6.75390625,nan,0.0
1,163,nan,1.626953125,nan,0.0
1,164,nan,4.796875,nan,0.0
1,165,nan,7.77734375,nan,0.0
1,166,nan,2.646484375,nan,0.0
1,167,nan,5.3203125,nan,0.0
1,168,nan,4.484375,nan,0.0
1,169,nan,7.84375,nan,0.0
1,170,nan,1.5810546875,nan,0.0
1,171,nan,3.216796875,nan,0.0
1,172,nan,4.9765625,nan,0.0
1,173,nan,4.828125,nan,0.0
1,174,nan,7.9296875,nan,0.0
1,175,nan,4.13671875,nan,0.0
1,176,nan,6.2734375,nan,0.0
1,177,nan,7.87109375,nan,0.0
1,178,nan,5.2265625,nan,0.0
1,179,nan,5.171875,nan,0.0
1,180,nan,3.236328125,nan,0.0
1,181,nan,6.78125,nan,0.0
1,182,nan,1.9755859375,nan,0.0
1,183,nan,2.26953125,nan,0.0
1,184,nan,1.7578125,nan,0.0
1,185,nan,5.60546875,nan,0.0
1,186,nan,2.142578125,nan,0.0
1,187,nan,4.671875,nan,0.0
1,188,nan,6.3515625,nan,0.0
1,189,nan,6.60546875,nan,0.0
1,190,nan,4.546875,nan,0.0
1,191,nan,5.6171875,nan,0.0
1,192,nan,2.64453125,nan,0.0
